"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 🤀 ","1F900","CIRCLED CROSS FORMEE WITH FOUR DOTS","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129280
" 🤁 ","1F901","CIRCLED CROSS FORMEE WITH TWO DOTS","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129281
" 🤂 ","1F902","CIRCLED CROSS FORMEE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129282
" 🤃 ","1F903","LEFT HALF CIRCLE WITH FOUR DOTS","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129283
" 🤄 ","1F904","LEFT HALF CIRCLE WITH THREE DOTS","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129284
" 🤅 ","1F905","LEFT HALF CIRCLE WITH TWO DOTS","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129285
" 🤆 ","1F906","LEFT HALF CIRCLE WITH DOT","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129286
" 🤇 ","1F907","LEFT HALF CIRCLE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129287
" 🤈 ","1F908","DOWNWARD FACING HOOK","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129288
" 🤉 ","1F909","DOWNWARD FACING NOTCHED HOOK","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129289
" 🤊 ","1F90A","DOWNWARD FACING HOOK WITH DOT","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129290
" 🤋 ","1F90B","DOWNWARD FACING NOTCHED HOOK WITH DOT","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",129291
" � ","1F90C","Unknown","Unknown Script","No","No","Supplemental_Symbols_And_Pictographs","Unassigned","Other","Unknown","Unknown","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129292
" 🤍 ","1F90D","WHITE HEART","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129293
" 🤎 ","1F90E","BROWN HEART","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129294
" 🤏 ","1F90F","PINCHING HAND","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129295
" 🤐 ","1F910","ZIPPER-MOUTH FACE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129296
" 🤑 ","1F911","MONEY-MOUTH FACE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129297
" 🤒 ","1F912","FACE WITH THERMOMETER","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129298
" 🤓 ","1F913","NERD FACE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129299
" 🤔 ","1F914","THINKING FACE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129300
" 🤕 ","1F915","FACE WITH HEAD-BANDAGE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129301
" 🤖 ","1F916","ROBOT FACE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129302
" 🤗 ","1F917","HUGGING FACE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129303
" 🤘 ","1F918","SIGN OF THE HORNS","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129304
" 🤙 ","1F919","CALL ME HAND","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129305
" 🤚 ","1F91A","RAISED BACK OF HAND","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129306
" 🤛 ","1F91B","LEFT-FACING FIST","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129307
" 🤜 ","1F91C","RIGHT-FACING FIST","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129308
" 🤝 ","1F91D","HANDSHAKE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129309
" 🤞 ","1F91E","HAND WITH INDEX AND MIDDLE FINGERS CROSSED","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129310
" 🤟 ","1F91F","I LOVE YOU HAND SIGN","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129311
" 🤠 ","1F920","FACE WITH COWBOY HAT","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129312
" 🤡 ","1F921","CLOWN FACE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129313
" 🤢 ","1F922","NAUSEATED FACE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129314
" 🤣 ","1F923","ROLLING ON THE FLOOR LAUGHING","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129315
" 🤤 ","1F924","DROOLING FACE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129316
" 🤥 ","1F925","LYING FACE","Other Symbol","No","No","Supplemental_Symbols_And_Pictographs","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",129317
