"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 朁 ","6701","CJK UNIFIED IDEOGRAPH-6701","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26369
" 朂 ","6702","CJK UNIFIED IDEOGRAPH-6702","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26370
" 會 ","6703","CJK UNIFIED IDEOGRAPH-6703","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Hant","Yes","No","No","No","No","Yes","No",26371
" 朄 ","6704","CJK UNIFIED IDEOGRAPH-6704","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26372
" 朅 ","6705","CJK UNIFIED IDEOGRAPH-6705","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26373
" 朆 ","6706","CJK UNIFIED IDEOGRAPH-6706","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26374
" 朇 ","6707","CJK UNIFIED IDEOGRAPH-6707","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26375
" 月 ","6708","CJK UNIFIED IDEOGRAPH-6708","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26376
" 有 ","6709","CJK UNIFIED IDEOGRAPH-6709","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26377
" 朊 ","670A","CJK UNIFIED IDEOGRAPH-670A","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26378
" 朋 ","670B","CJK UNIFIED IDEOGRAPH-670B","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26379
" 朌 ","670C","CJK UNIFIED IDEOGRAPH-670C","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26380
" 服 ","670D","CJK UNIFIED IDEOGRAPH-670D","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26381
" 朎 ","670E","CJK UNIFIED IDEOGRAPH-670E","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26382
" 朏 ","670F","CJK UNIFIED IDEOGRAPH-670F","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26383
" 朐 ","6710","CJK UNIFIED IDEOGRAPH-6710","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26384
" 朑 ","6711","CJK UNIFIED IDEOGRAPH-6711","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26385
" 朒 ","6712","CJK UNIFIED IDEOGRAPH-6712","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26386
" 朓 ","6713","CJK UNIFIED IDEOGRAPH-6713","Han Script",NA,"Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",26387
