"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 🚀 ","1F680","ROCKET","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128640
" 🚁 ","1F681","HELICOPTER","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128641
" 🚂 ","1F682","STEAM LOCOMOTIVE","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128642
" 🚃 ","1F683","RAILWAY CAR","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128643
" 🚄 ","1F684","HIGH-SPEED TRAIN","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128644
" 🚅 ","1F685","HIGH-SPEED TRAIN WITH BULLET NOSE","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128645
" 🚆 ","1F686","TRAIN","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128646
" 🚇 ","1F687","METRO","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128647
" 🚈 ","1F688","LIGHT RAIL","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128648
" 🚉 ","1F689","STATION","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128649
" 🚊 ","1F68A","TRAM","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128650
" 🚋 ","1F68B","TRAM CAR","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128651
" 🚌 ","1F68C","BUS","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128652
" 🚍 ","1F68D","ONCOMING BUS","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128653
" 🚎 ","1F68E","TROLLEYBUS","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128654
" 🚏 ","1F68F","BUS STOP","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128655
" 🚐 ","1F690","MINIBUS","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128656
" 🚑 ","1F691","AMBULANCE","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128657
" 🚒 ","1F692","FIRE ENGINE","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128658
" 🚓 ","1F693","POLICE CAR","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128659
" 🚔 ","1F694","ONCOMING POLICE CAR","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128660
" 🚕 ","1F695","TAXI","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128661
" 🚖 ","1F696","ONCOMING TAXI","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128662
" 🚗 ","1F697","AUTOMOBILE","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128663
" 🚘 ","1F698","ONCOMING AUTOMOBILE","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128664
" 🚙 ","1F699","RECREATIONAL VEHICLE","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128665
" 🚚 ","1F69A","DELIVERY TRUCK","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128666
" 🚛 ","1F69B","ARTICULATED LORRY","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128667
" 🚜 ","1F69C","TRACTOR","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128668
" 🚝 ","1F69D","MONORAIL","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128669
" 🚞 ","1F69E","MOUNTAIN RAILWAY","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128670
" 🚟 ","1F69F","SUSPENSION RAILWAY","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128671
" 🚠 ","1F6A0","MOUNTAIN CABLEWAY","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128672
" 🚡 ","1F6A1","AERIAL TRAMWAY","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128673
" 🚢 ","1F6A2","SHIP","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128674
" 🚣 ","1F6A3","ROWBOAT","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128675
" 🚤 ","1F6A4","SPEEDBOAT","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128676
" 🚥 ","1F6A5","HORIZONTAL TRAFFIC LIGHT","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128677
" 🚦 ","1F6A6","VERTICAL TRAFFIC LIGHT","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128678
" 🚧 ","1F6A7","CONSTRUCTION SIGN","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128679
" 🚨 ","1F6A8","POLICE CARS REVOLVING LIGHT","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128680
" 🚩 ","1F6A9","TRIANGULAR FLAG ON POST","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128681
" 🚪 ","1F6AA","DOOR","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128682
" 🚫 ","1F6AB","NO ENTRY SIGN","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128683
" 🚬 ","1F6AC","SMOKING SYMBOL","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128684
" 🚭 ","1F6AD","NO SMOKING SYMBOL","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128685
" 🚮 ","1F6AE","PUT LITTER IN ITS PLACE SYMBOL","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128686
" 🚯 ","1F6AF","DO NOT LITTER SYMBOL","Other Symbol","No","No","Transport_And_Map_Symbols","Other_Symbol","Other","Common","Common","No","Yes","Not_Reordered",NA,"No","No","Yes",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",128687
