"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 𝀀 ","1D000","BYZANTINE MUSICAL SYMBOL PSILI","Other Symbol","No","No","Byzantine_Musical_Symbols","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",118784
" 𝀁 ","1D001","BYZANTINE MUSICAL SYMBOL DASEIA","Other Symbol","No","No","Byzantine_Musical_Symbols","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",118785
" 𝀂 ","1D002","BYZANTINE MUSICAL SYMBOL PERISPOMENI","Other Symbol","No","No","Byzantine_Musical_Symbols","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",118786
" 𝀃 ","1D003","BYZANTINE MUSICAL SYMBOL OXEIA EKFONITIKON","Other Symbol","No","No","Byzantine_Musical_Symbols","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",118787
" 𝀄 ","1D004","BYZANTINE MUSICAL SYMBOL OXEIA DIPLI","Other Symbol","No","No","Byzantine_Musical_Symbols","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",118788
" 𝀅 ","1D005","BYZANTINE MUSICAL SYMBOL VAREIA EKFONITIKON","Other Symbol","No","No","Byzantine_Musical_Symbols","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",118789
" 𝀆 ","1D006","BYZANTINE MUSICAL SYMBOL VAREIA DIPLI","Other Symbol","No","No","Byzantine_Musical_Symbols","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",118790
" 𝀇 ","1D007","BYZANTINE MUSICAL SYMBOL KATHISTI","Other Symbol","No","No","Byzantine_Musical_Symbols","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",118791
" 𝀈 ","1D008","BYZANTINE MUSICAL SYMBOL SYRMATIKI","Other Symbol","No","No","Byzantine_Musical_Symbols","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",118792
" 𝀉 ","1D009","BYZANTINE MUSICAL SYMBOL PARAKLITIKI","Other Symbol","No","No","Byzantine_Musical_Symbols","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",118793
