"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 𞤀 ","1E900","ADLAM CAPITAL LETTER ALIF","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125184
" 𞤁 ","1E901","ADLAM CAPITAL LETTER DAALI","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125185
" 𞤂 ","1E902","ADLAM CAPITAL LETTER LAAM","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125186
" 𞤃 ","1E903","ADLAM CAPITAL LETTER MIIM","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125187
" 𞤄 ","1E904","ADLAM CAPITAL LETTER BA","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125188
" 𞤅 ","1E905","ADLAM CAPITAL LETTER SINNYIIYHE","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125189
" 𞤆 ","1E906","ADLAM CAPITAL LETTER PE","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125190
" 𞤇 ","1E907","ADLAM CAPITAL LETTER BHE","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125191
" 𞤈 ","1E908","ADLAM CAPITAL LETTER RA","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125192
" 𞤉 ","1E909","ADLAM CAPITAL LETTER E","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125193
" 𞤊 ","1E90A","ADLAM CAPITAL LETTER FA","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125194
" 𞤋 ","1E90B","ADLAM CAPITAL LETTER I","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125195
" 𞤌 ","1E90C","ADLAM CAPITAL LETTER O","Adlam Script",NA,"Yes","Adlam","Uppercase_Letter","Other","Adlam",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",125196
