"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 𒾐 ","12F90","CYPRO-MINOAN SIGN CM001","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77712
" 𒾑 ","12F91","CYPRO-MINOAN SIGN CM002","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77713
" 𒾒 ","12F92","CYPRO-MINOAN SIGN CM004","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77714
" 𒾓 ","12F93","CYPRO-MINOAN SIGN CM005","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77715
" 𒾔 ","12F94","CYPRO-MINOAN SIGN CM006","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77716
" 𒾕 ","12F95","CYPRO-MINOAN SIGN CM007","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77717
" 𒾖 ","12F96","CYPRO-MINOAN SIGN CM008","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77718
" 𒾗 ","12F97","CYPRO-MINOAN SIGN CM009","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77719
" 𒾘 ","12F98","CYPRO-MINOAN SIGN CM010","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77720
" 𒾙 ","12F99","CYPRO-MINOAN SIGN CM011","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77721
" 𒾚 ","12F9A","CYPRO-MINOAN SIGN CM012","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77722
" 𒾛 ","12F9B","CYPRO-MINOAN SIGN CM012B","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77723
" 𒾜 ","12F9C","CYPRO-MINOAN SIGN CM013","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77724
" 𒾝 ","12F9D","CYPRO-MINOAN SIGN CM015","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77725
" 𒾞 ","12F9E","CYPRO-MINOAN SIGN CM017","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77726
" 𒾟 ","12F9F","CYPRO-MINOAN SIGN CM019","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77727
" 𒾠 ","12FA0","CYPRO-MINOAN SIGN CM021","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77728
" 𒾡 ","12FA1","CYPRO-MINOAN SIGN CM023","Cypro Minoan Script",NA,"Yes","Cypro_Minoan","Other_Letter","Other","Cypro_Minoan",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77729
