"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 𞄀 ","1E100","NYIAKENG PUACHUE HMONG LETTER MA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123136
" 𞄁 ","1E101","NYIAKENG PUACHUE HMONG LETTER TSA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123137
" 𞄂 ","1E102","NYIAKENG PUACHUE HMONG LETTER NTA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123138
" 𞄃 ","1E103","NYIAKENG PUACHUE HMONG LETTER TA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123139
" 𞄄 ","1E104","NYIAKENG PUACHUE HMONG LETTER HA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123140
" 𞄅 ","1E105","NYIAKENG PUACHUE HMONG LETTER NA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123141
" 𞄆 ","1E106","NYIAKENG PUACHUE HMONG LETTER XA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123142
" 𞄇 ","1E107","NYIAKENG PUACHUE HMONG LETTER NKA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123143
" 𞄈 ","1E108","NYIAKENG PUACHUE HMONG LETTER CA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123144
" 𞄉 ","1E109","NYIAKENG PUACHUE HMONG LETTER LA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123145
" 𞄊 ","1E10A","NYIAKENG PUACHUE HMONG LETTER SA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123146
" 𞄋 ","1E10B","NYIAKENG PUACHUE HMONG LETTER ZA","Nyiakeng Puachue Hmong Script",NA,"Yes","Nyiakeng_Puachue_Hmong","Other_Letter","Other","Nyiakeng_Puachue_Hmong",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",123147
