"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 𓀀 ","13000","EGYPTIAN HIEROGLYPH A001","Egyptian Hieroglyphs Script",NA,"Yes","Egyptian_Hieroglyphs","Other_Letter","Other","Egyptian_Hieroglyphs",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77824
" 𓀁 ","13001","EGYPTIAN HIEROGLYPH A002","Egyptian Hieroglyphs Script",NA,"Yes","Egyptian_Hieroglyphs","Other_Letter","Other","Egyptian_Hieroglyphs",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77825
" 𓀂 ","13002","EGYPTIAN HIEROGLYPH A003","Egyptian Hieroglyphs Script",NA,"Yes","Egyptian_Hieroglyphs","Other_Letter","Other","Egyptian_Hieroglyphs",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77826
" 𓀃 ","13003","EGYPTIAN HIEROGLYPH A004","Egyptian Hieroglyphs Script",NA,"Yes","Egyptian_Hieroglyphs","Other_Letter","Other","Egyptian_Hieroglyphs",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77827
" 𓀄 ","13004","EGYPTIAN HIEROGLYPH A005","Egyptian Hieroglyphs Script",NA,"Yes","Egyptian_Hieroglyphs","Other_Letter","Other","Egyptian_Hieroglyphs",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77828
" 𓀅 ","13005","EGYPTIAN HIEROGLYPH A005A","Egyptian Hieroglyphs Script",NA,"Yes","Egyptian_Hieroglyphs","Other_Letter","Other","Egyptian_Hieroglyphs",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77829
" 𓀆 ","13006","EGYPTIAN HIEROGLYPH A006","Egyptian Hieroglyphs Script",NA,"Yes","Egyptian_Hieroglyphs","Other_Letter","Other","Egyptian_Hieroglyphs",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77830
" 𓀇 ","13007","EGYPTIAN HIEROGLYPH A006A","Egyptian Hieroglyphs Script",NA,"Yes","Egyptian_Hieroglyphs","Other_Letter","Other","Egyptian_Hieroglyphs",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77831
" 𓀈 ","13008","EGYPTIAN HIEROGLYPH A006B","Egyptian Hieroglyphs Script",NA,"Yes","Egyptian_Hieroglyphs","Other_Letter","Other","Egyptian_Hieroglyphs",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77832
" 𓀉 ","13009","EGYPTIAN HIEROGLYPH A007","Egyptian Hieroglyphs Script",NA,"Yes","Egyptian_Hieroglyphs","Other_Letter","Other","Egyptian_Hieroglyphs",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",77833
