"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 氁 ","6C01","CJK UNIFIED IDEOGRAPH-6C01","Han Script","Yes","Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han","Han","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",27649
" 氂 ","6C02","CJK UNIFIED IDEOGRAPH-6C02","Han Script","Yes","Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han","Han","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","Hant","Yes","No","No","No","No","Yes","No",27650
" 氃 ","6C03","CJK UNIFIED IDEOGRAPH-6C03","Han Script","Yes","Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han","Han","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",27651
" 氄 ","6C04","CJK UNIFIED IDEOGRAPH-6C04","Han Script","Yes","Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han","Han","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",27652
" 氅 ","6C05","CJK UNIFIED IDEOGRAPH-6C05","Han Script","Yes","Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han","Han","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",27653
" 氆 ","6C06","CJK UNIFIED IDEOGRAPH-6C06","Han Script","Yes","Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han","Han","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",27654
" 氇 ","6C07","CJK UNIFIED IDEOGRAPH-6C07","Han Script","Yes","Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han","Han","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","Hans","Yes","No","No","No","No","Yes","No",27655
" 氈 ","6C08","CJK UNIFIED IDEOGRAPH-6C08","Han Script","Yes","Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han","Han","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","Hant","Yes","No","No","No","No","Yes","No",27656
" 氉 ","6C09","CJK UNIFIED IDEOGRAPH-6C09","Han Script","Yes","Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han","Han","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",27657
" 氊 ","6C0A","CJK UNIFIED IDEOGRAPH-6C0A","Han Script","Yes","Yes","CJK_Unified_Ideographs","Other_Letter","Other","Han","Han","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","Han","Yes","No","No","No","No","Yes","No",27658
