"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 🠀 ","1F800","LEFTWARDS ARROW WITH SMALL TRIANGLE ARROWHEAD","Other Symbol",NA,"No","Supplemental_Arrows_C","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",129024
" 🠁 ","1F801","UPWARDS ARROW WITH SMALL TRIANGLE ARROWHEAD","Other Symbol",NA,"No","Supplemental_Arrows_C","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",129025
" 🠂 ","1F802","RIGHTWARDS ARROW WITH SMALL TRIANGLE ARROWHEAD","Other Symbol",NA,"No","Supplemental_Arrows_C","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",129026
" 🠃 ","1F803","DOWNWARDS ARROW WITH SMALL TRIANGLE ARROWHEAD","Other Symbol",NA,"No","Supplemental_Arrows_C","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",129027
" 🠄 ","1F804","LEFTWARDS ARROW WITH MEDIUM TRIANGLE ARROWHEAD","Other Symbol",NA,"No","Supplemental_Arrows_C","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",129028
" 🠅 ","1F805","UPWARDS ARROW WITH MEDIUM TRIANGLE ARROWHEAD","Other Symbol",NA,"No","Supplemental_Arrows_C","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",129029
" 🠆 ","1F806","RIGHTWARDS ARROW WITH MEDIUM TRIANGLE ARROWHEAD","Other Symbol",NA,"No","Supplemental_Arrows_C","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",129030
" 🠇 ","1F807","DOWNWARDS ARROW WITH MEDIUM TRIANGLE ARROWHEAD","Other Symbol",NA,"No","Supplemental_Arrows_C","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",129031
" 🠈 ","1F808","LEFTWARDS ARROW WITH LARGE TRIANGLE ARROWHEAD","Other Symbol",NA,"No","Supplemental_Arrows_C","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",129032
" 🠉 ","1F809","UPWARDS ARROW WITH LARGE TRIANGLE ARROWHEAD","Other Symbol",NA,"No","Supplemental_Arrows_C","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",129033
