"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 𜻘 ","1CED8","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118488
" 𜻙 ","1CED9","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118489
" 𜻚 ","1CEDA","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118490
" 𜻛 ","1CEDB","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118491
" 𜻜 ","1CEDC","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118492
" 𜻝 ","1CEDD","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118493
" 𜻞 ","1CEDE","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118494
" 𜻟 ","1CEDF","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118495
" 𜻠 ","1CEE0","GEOMANTIC FIGURE POPULUS","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118496
" 𜻡 ","1CEE1","GEOMANTIC FIGURE TRISTITIA","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118497
" 𜻢 ","1CEE2","GEOMANTIC FIGURE ALBUS","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118498
" 𜻣 ","1CEE3","GEOMANTIC FIGURE FORTUNA MAJOR","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118499
" 𜻤 ","1CEE4","GEOMANTIC FIGURE RUBEUS","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118500
" 𜻥 ","1CEE5","GEOMANTIC FIGURE ACQUISITIO","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118501
" 𜻦 ","1CEE6","GEOMANTIC FIGURE CONJUNCTIO","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118502
