"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 🙐 ","1F650","NORTH WEST POINTING LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128592
" 🙑 ","1F651","SOUTH WEST POINTING LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128593
" 🙒 ","1F652","NORTH EAST POINTING LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128594
" 🙓 ","1F653","SOUTH EAST POINTING LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128595
" 🙔 ","1F654","TURNED NORTH WEST POINTING LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128596
" 🙕 ","1F655","TURNED SOUTH WEST POINTING LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128597
" 🙖 ","1F656","TURNED NORTH EAST POINTING LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128598
" 🙗 ","1F657","TURNED SOUTH EAST POINTING LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128599
" 🙘 ","1F658","NORTH WEST POINTING VINE LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128600
" 🙙 ","1F659","SOUTH WEST POINTING VINE LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128601
" 🙚 ","1F65A","NORTH EAST POINTING VINE LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128602
" 🙛 ","1F65B","SOUTH EAST POINTING VINE LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128603
" 🙜 ","1F65C","HEAVY NORTH WEST POINTING VINE LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128604
" 🙝 ","1F65D","HEAVY SOUTH WEST POINTING VINE LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128605
" 🙞 ","1F65E","HEAVY NORTH EAST POINTING VINE LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128606
" 🙟 ","1F65F","HEAVY SOUTH EAST POINTING VINE LEAF","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128607
" 🙠 ","1F660","NORTH WEST POINTING BUD","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128608
" 🙡 ","1F661","SOUTH WEST POINTING BUD","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128609
" 🙢 ","1F662","NORTH EAST POINTING BUD","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128610
" 🙣 ","1F663","SOUTH EAST POINTING BUD","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128611
" 🙤 ","1F664","HEAVY NORTH WEST POINTING BUD","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128612
" 🙥 ","1F665","HEAVY SOUTH WEST POINTING BUD","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128613
" 🙦 ","1F666","HEAVY NORTH EAST POINTING BUD","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128614
" 🙧 ","1F667","HEAVY SOUTH EAST POINTING BUD","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128615
" 🙨 ","1F668","HOLLOW QUILT SQUARE ORNAMENT","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128616
" 🙩 ","1F669","HOLLOW QUILT SQUARE ORNAMENT IN BLACK SQUARE","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128617
" 🙪 ","1F66A","SOLID QUILT SQUARE ORNAMENT","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128618
" 🙫 ","1F66B","SOLID QUILT SQUARE ORNAMENT IN BLACK SQUARE","Other Symbol",NA,"No","Ornamental_Dingbats","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128619
