"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 𐀀 ","10000","LINEAR B SYLLABLE B008 A","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65536
" 𐀁 ","10001","LINEAR B SYLLABLE B038 E","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65537
" 𐀂 ","10002","LINEAR B SYLLABLE B028 I","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65538
" 𐀃 ","10003","LINEAR B SYLLABLE B061 O","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65539
" 𐀄 ","10004","LINEAR B SYLLABLE B010 U","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65540
" 𐀅 ","10005","LINEAR B SYLLABLE B001 DA","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65541
" 𐀆 ","10006","LINEAR B SYLLABLE B045 DE","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65542
" 𐀇 ","10007","LINEAR B SYLLABLE B007 DI","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65543
" 𐀈 ","10008","LINEAR B SYLLABLE B014 DO","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65544
" 𐀉 ","10009","LINEAR B SYLLABLE B051 DU","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65545
" 𐀊 ","1000A","LINEAR B SYLLABLE B057 JA","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65546
" 𐀋 ","1000B","LINEAR B SYLLABLE B046 JE","Linear B Script",NA,"Yes","Linear_B_Syllabary","Other_Letter","Other","Linear_B",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65547
" 𐀌 ","1000C","Unknown","Unknown Script",NA,"No","Linear_B_Syllabary","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",65548
