"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 𞀀 ","1E000","COMBINING GLAGOLITIC LETTER AZU","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122880
" 𞀁 ","1E001","COMBINING GLAGOLITIC LETTER BUKY","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122881
" 𞀂 ","1E002","COMBINING GLAGOLITIC LETTER VEDE","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122882
" 𞀃 ","1E003","COMBINING GLAGOLITIC LETTER GLAGOLI","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122883
" 𞀄 ","1E004","COMBINING GLAGOLITIC LETTER DOBRO","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122884
" 𞀅 ","1E005","COMBINING GLAGOLITIC LETTER YESTU","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122885
" 𞀆 ","1E006","COMBINING GLAGOLITIC LETTER ZHIVETE","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122886
" 𞀇 ","1E007","Unknown","Unknown Script",NA,"No","Glagolitic_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122887
" 𞀈 ","1E008","COMBINING GLAGOLITIC LETTER ZEMLJA","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122888
" 𞀉 ","1E009","COMBINING GLAGOLITIC LETTER IZHE","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122889
" 𞀊 ","1E00A","COMBINING GLAGOLITIC LETTER INITIAL IZHE","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122890
" 𞀋 ","1E00B","COMBINING GLAGOLITIC LETTER I","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122891
" 𞀌 ","1E00C","COMBINING GLAGOLITIC LETTER DJERVI","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122892
" 𞀍 ","1E00D","COMBINING GLAGOLITIC LETTER KAKO","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122893
" 𞀎 ","1E00E","COMBINING GLAGOLITIC LETTER LJUDIJE","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122894
" 𞀏 ","1E00F","COMBINING GLAGOLITIC LETTER MYSLITE","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122895
" 𞀐 ","1E010","COMBINING GLAGOLITIC LETTER NASHI","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122896
" 𞀑 ","1E011","COMBINING GLAGOLITIC LETTER ONU","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122897
" 𞀒 ","1E012","COMBINING GLAGOLITIC LETTER POKOJI","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122898
" 𞀓 ","1E013","COMBINING GLAGOLITIC LETTER RITSI","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122899
" 𞀔 ","1E014","COMBINING GLAGOLITIC LETTER SLOVO","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122900
" 𞀕 ","1E015","COMBINING GLAGOLITIC LETTER TVRIDO","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122901
" 𞀖 ","1E016","COMBINING GLAGOLITIC LETTER UKU","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122902
" 𞀗 ","1E017","COMBINING GLAGOLITIC LETTER FRITU","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122903
" 𞀘 ","1E018","COMBINING GLAGOLITIC LETTER HERU","Glagolitic Script",NA,"Yes","Glagolitic_Supplement","Nonspacing_Mark","Other","Glagolitic",NA,"No","No","Above",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122904
" 𞀙 ","1E019","Unknown","Unknown Script",NA,"No","Glagolitic_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122905
" 𞀚 ","1E01A","Unknown","Unknown Script",NA,"No","Glagolitic_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",122906
