"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 🞀 ","1F780","BLACK LEFT-POINTING ISOSCELES RIGHT TRIANGLE","Other Symbol",NA,"No","Geometric_Shapes_Extended","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128896
" 🞁 ","1F781","BLACK UP-POINTING ISOSCELES RIGHT TRIANGLE","Other Symbol",NA,"No","Geometric_Shapes_Extended","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128897
" 🞂 ","1F782","BLACK RIGHT-POINTING ISOSCELES RIGHT TRIANGLE","Other Symbol",NA,"No","Geometric_Shapes_Extended","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128898
" 🞃 ","1F783","BLACK DOWN-POINTING ISOSCELES RIGHT TRIANGLE","Other Symbol",NA,"No","Geometric_Shapes_Extended","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128899
" 🞄 ","1F784","BLACK SLIGHTLY SMALL CIRCLE","Other Symbol",NA,"No","Geometric_Shapes_Extended","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128900
" 🞅 ","1F785","MEDIUM BOLD WHITE CIRCLE","Other Symbol",NA,"No","Geometric_Shapes_Extended","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128901
" 🞆 ","1F786","BOLD WHITE CIRCLE","Other Symbol",NA,"No","Geometric_Shapes_Extended","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128902
" 🞇 ","1F787","HEAVY WHITE CIRCLE","Other Symbol",NA,"No","Geometric_Shapes_Extended","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128903
" 🞈 ","1F788","VERY HEAVY WHITE CIRCLE","Other Symbol",NA,"No","Geometric_Shapes_Extended","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128904
" 🞉 ","1F789","EXTREMELY HEAVY WHITE CIRCLE","Other Symbol",NA,"No","Geometric_Shapes_Extended","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",128905
