"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 🀰 ","1F030","DOMINO TILE HORIZONTAL BACK","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127024
" 🀱 ","1F031","DOMINO TILE HORIZONTAL-00-00","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127025
" 🀲 ","1F032","DOMINO TILE HORIZONTAL-00-01","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127026
" 🀳 ","1F033","DOMINO TILE HORIZONTAL-00-02","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127027
" 🀴 ","1F034","DOMINO TILE HORIZONTAL-00-03","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127028
" 🀵 ","1F035","DOMINO TILE HORIZONTAL-00-04","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127029
" 🀶 ","1F036","DOMINO TILE HORIZONTAL-00-05","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127030
" 🀷 ","1F037","DOMINO TILE HORIZONTAL-00-06","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127031
" 🀸 ","1F038","DOMINO TILE HORIZONTAL-01-00","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127032
" 🀹 ","1F039","DOMINO TILE HORIZONTAL-01-01","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127033
" 🀺 ","1F03A","DOMINO TILE HORIZONTAL-01-02","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127034
" 🀻 ","1F03B","DOMINO TILE HORIZONTAL-01-03","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127035
" 🀼 ","1F03C","DOMINO TILE HORIZONTAL-01-04","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127036
" 🀽 ","1F03D","DOMINO TILE HORIZONTAL-01-05","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127037
" 🀾 ","1F03E","DOMINO TILE HORIZONTAL-01-06","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127038
" 🀿 ","1F03F","DOMINO TILE HORIZONTAL-02-00","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127039
" 🁀 ","1F040","DOMINO TILE HORIZONTAL-02-01","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127040
" 🁁 ","1F041","DOMINO TILE HORIZONTAL-02-02","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127041
" 🁂 ","1F042","DOMINO TILE HORIZONTAL-02-03","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127042
" 🁃 ","1F043","DOMINO TILE HORIZONTAL-02-04","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127043
" 🁄 ","1F044","DOMINO TILE HORIZONTAL-02-05","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127044
" 🁅 ","1F045","DOMINO TILE HORIZONTAL-02-06","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127045
" 🁆 ","1F046","DOMINO TILE HORIZONTAL-03-00","Other Symbol","No","No","Domino_Tiles","Other_Symbol","Other","Common","Common","No","No","Not_Reordered",NA,"No","No","No",NA,"Yes","Not_Applicable","na","No","No","No","No","No","No","No",127046
