"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 𞋀 ","1E2C0","WANCHO LETTER AA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123584
" 𞋁 ","1E2C1","WANCHO LETTER A","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123585
" 𞋂 ","1E2C2","WANCHO LETTER BA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123586
" 𞋃 ","1E2C3","WANCHO LETTER CA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123587
" 𞋄 ","1E2C4","WANCHO LETTER DA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123588
" 𞋅 ","1E2C5","WANCHO LETTER GA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123589
" 𞋆 ","1E2C6","WANCHO LETTER YA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123590
" 𞋇 ","1E2C7","WANCHO LETTER PHA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123591
" 𞋈 ","1E2C8","WANCHO LETTER LA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123592
" 𞋉 ","1E2C9","WANCHO LETTER NA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123593
" 𞋊 ","1E2CA","WANCHO LETTER PA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123594
" 𞋋 ","1E2CB","WANCHO LETTER TA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123595
" 𞋌 ","1E2CC","WANCHO LETTER THA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123596
" 𞋍 ","1E2CD","WANCHO LETTER FA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123597
" 𞋎 ","1E2CE","WANCHO LETTER SA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123598
" 𞋏 ","1E2CF","WANCHO LETTER SHA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123599
" 𞋐 ","1E2D0","WANCHO LETTER JA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123600
" 𞋑 ","1E2D1","WANCHO LETTER ZA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123601
" 𞋒 ","1E2D2","WANCHO LETTER WA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123602
" 𞋓 ","1E2D3","WANCHO LETTER VA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123603
" 𞋔 ","1E2D4","WANCHO LETTER KA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123604
" 𞋕 ","1E2D5","WANCHO LETTER O","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123605
" 𞋖 ","1E2D6","WANCHO LETTER AU","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123606
" 𞋗 ","1E2D7","WANCHO LETTER RA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123607
" 𞋘 ","1E2D8","WANCHO LETTER MA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123608
" 𞋙 ","1E2D9","WANCHO LETTER KHA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123609
" 𞋚 ","1E2DA","WANCHO LETTER HA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123610
" 𞋛 ","1E2DB","WANCHO LETTER E","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123611
" 𞋜 ","1E2DC","WANCHO LETTER I","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123612
" 𞋝 ","1E2DD","WANCHO LETTER NGA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123613
" 𞋞 ","1E2DE","WANCHO LETTER U","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123614
" 𞋟 ","1E2DF","WANCHO LETTER LLHA","Wancho Script","Yes","Yes","Wancho","Other_Letter","Other","Wancho","Wancho","No","No","Not_Reordered",NA,"No","No","No",NA,"No","Not_Applicable","na","No","No","No","No","No","No","No",123615
